"","meanImp","medianImp","minImp","maxImp","normHits","decision"
"112_DefaultMode_mean",-0.0737757214145923,-0.139761092913016,-1.70219641242617,1.23376638138734,0,"Rejected"
"113_DefaultMode_mean",0.110130914057421,0.343240529741294,-1.66902470907251,1.54811495553614,0,"Rejected"
"114_DefaultMode_mean",-0.00904800447454785,-0.0708011536814492,-1.14629342927678,1.61971719266642,0,"Rejected"
"115_DefaultMode_mean",-0.234664906162888,-0.20418682335552,-1.82148168965067,1.00100150250438,0,"Rejected"
"116_DefaultMode_mean",-0.0116196239338762,0.0179022283975691,-1.0561615769321,1.27790619713229,0,"Rejected"
"117_DefaultMode_mean",-0.316707480775487,-0.550613180354558,-1.47032926754952,1.32837495737261,0,"Rejected"
"118_DefaultMode_mean",-0.105795877064345,0.00314953778393776,-1.73945005199355,1.58183385989388,0,"Rejected"
"119_DefaultMode_mean",0.341340671929514,0.583904857666123,-1.70473102501613,1.3997147918661,0,"Rejected"
"12_unassigned_mean",-0.341696666605632,-0.480110480162458,-1.64481740475033,1.50736015849151,0,"Rejected"
"120_DefaultMode_mean",-0.102589124671826,-0.0306376809057771,-1.52991317965755,1.47831900737526,0,"Rejected"
"121_DefaultMode_mean",-0.1457253212959,0.0389546249740821,-2.1270762141934,2.27820676234009,0,"Rejected"
"122_DefaultMode_mean",0.188521256427265,0.37517053846224,-1.22047314034469,1.50306149648881,0,"Rejected"
"123_DefaultMode_mean",0.0982433870856881,0.0847249216525185,-1.68034192970514,1.14503844329995,0,"Rejected"
"124_DefaultMode_mean",-0.202287418406963,-0.694630919694744,-1.62494555977523,2.04137746056471,0,"Rejected"
"125_DefaultMode_mean",-0.0755727348632213,-0.37721356886414,-1.24617983807935,1.66675985756045,0,"Rejected"
"126_DefaultMode_mean",-0.18222611029512,-0.413039708463032,-1.63387732811351,1.45298249429434,0,"Rejected"
"127_DefaultMode_mean",0.00435866834306023,0.507950402901318,-2.02452848232479,1.70823838201238,0,"Rejected"
"128_DefaultMode_mean",-0.0212727172431451,-0.0529089490171011,-1.77277218429281,1.57354582556184,0,"Rejected"
"129_DefaultMode_mean",-0.161836535974953,-0.182130839958382,-1.76503253059596,1.38041505506801,0,"Rejected"
"13_SomatomotorDorsal_mean",-0.392900746728346,-0.982028628548503,-1.44123366848695,1.15659003576016,0,"Rejected"
"130_DefaultMode_mean",0.0594379069255388,-0.16110462201642,-1.0421828630846,1.5208016238293,0,"Rejected"
"131_DefaultMode_mean",0.36482000117474,0.970645014079254,-1.31270272910417,2.12574035964661,0,"Rejected"
